# theta phi range e3 ex4
8.612723499999999888e+01 2.381850689999999986e+02 6.249149400000000298e+01 1.267927000000000026e+00 8.605159999999999476e-01
8.889708100000000002e+01 2.239611109999999883e+02 5.007913599999999832e+01 9.639140000000000486e-01 -7.485709999999999864e-01
8.593348799999999699e+01 4.789333400000000296e+01 6.513570099999999741e+01 1.331825000000000037e+00 9.742809999999999526e-01
8.782399300000000153e+01 1.532264490000000023e+02 2.916974799999999846e+01 4.645440000000000125e-01 2.436860000000000137e-01
8.742843999999999482e+01 1.347821230000000128e+02 4.254562700000000319e+01 7.796710000000000029e-01 2.714570000000000038e-01
8.790801600000000349e+01 3.166807420000000093e+02 6.433052499999999441e+01 1.312419999999999920e+00 -4.392940000000000178e-01
8.817172100000000512e+01 3.052248430000000212e+02 4.596159399999999806e+01 8.629219999999999668e-01 -2.117140000000000133e-01
8.712712999999999397e+01 3.309170859999999834e+02 4.362649300000000352e+01 8.059399999999999897e-01 4.263080000000000203e-01
8.654774700000000109e+01 6.030972200000000072e+01 4.934959400000000329e+01 9.459899999999999975e-01 7.077839999999999687e-01
8.850320899999999824e+01 2.332571580000000040e+02 4.686914800000000270e+01 8.851369999999999516e-01 -4.271019999999999817e-01
8.692975900000000422e+01 3.150771940000000200e+02 5.123140000000000072e+01 9.922379999999999534e-01 4.512160000000000060e-01
8.790296200000000226e+01 1.903936539999999979e+02 4.129075999999999880e+01 7.492750000000000243e-01 3.027200000000000030e-02
8.960987099999999828e+01 1.711274730000000091e+02 3.319551299999999827e+01 5.568910000000000249e-01 -6.428549999999999542e-01
8.801154599999999562e+01 3.081027399999999830e+02 4.091205300000000022e+01 7.401250000000000329e-01 -2.187400000000000108e-02
8.679989799999999889e+01 3.524979700000000093e+01 6.378023000000000309e+01 1.299129999999999896e+00 3.664240000000000275e-01
8.947533099999999706e+01 2.265359939999999881e+02 3.720458200000000204e+01 6.512430000000000163e-01 -6.995980000000000532e-01
8.864578299999999444e+01 1.878271619999999871e+02 3.701696900000000312e+01 6.467829999999999968e-01 -2.742800000000000238e-01
8.627735400000000254e+01 3.543340059999999880e+02 4.697223900000000185e+01 8.876619999999999511e-01 8.880949999999999678e-01
8.704369499999999960e+01 1.641678569999999979e+02 2.789792699999999925e+01 4.359660000000000202e-01 5.806630000000000402e-01
8.736738900000000285e+01 2.148572149999999965e+02 4.698400500000000335e+01 8.879500000000000171e-01 2.429489999999999983e-01
8.879259700000000066e+01 2.112260159999999871e+02 5.049762400000000184e+01 9.741999999999999549e-01 -6.953390000000000404e-01
8.744357499999999561e+01 2.369550910000000101e+02 5.938733599999999768e+01 1.192366999999999955e+00 -1.306700000000000049e-02
8.788549500000000592e+01 1.637141819999999939e+02 3.816711200000000304e+01 6.741859999999999520e-01 9.193900000000000683e-02
8.670344599999999957e+01 3.063767999999999958e+01 4.425182900000000075e+01 8.211709999999999843e-01 6.601169999999999538e-01
8.946050400000000025e+01 1.364547410000000127e+02 3.811250700000000080e+01 6.728819999999999801e-01 -7.196550000000000447e-01
8.773141699999999332e+01 2.662094600000000000e+01 4.517736000000000018e+01 8.437540000000000040e-01 5.903499999999999720e-02
8.965023800000000165e+01 1.756887319999999875e+02 4.133629700000000184e+01 7.503750000000000142e-01 -9.223970000000000224e-01
8.625302299999999889e+01 3.379497489999999971e+02 3.563810000000000144e+01 6.141299999999999537e-01 9.348389999999999755e-01
8.783812000000000353e+01 2.200960739999999873e+02 3.713233400000000017e+01 6.495250000000000190e-01 1.323590000000000044e-01
8.774156600000000594e+01 3.161136549999999943e+02 4.285843500000000006e+01 7.872649999999999926e-01 9.252499999999999614e-02
8.827432899999999449e+01 1.891055870000000141e+02 3.035245000000000104e+01 4.913899999999999935e-01 3.198899999999999660e-02
8.684561100000000522e+01 1.242613759999999985e+02 6.197528799999999904e+01 1.255398999999999932e+00 3.601800000000000002e-01
8.781329599999999402e+01 1.477216259999999863e+02 4.599127299999999963e+01 8.636479999999999713e-01 -2.939000000000000206e-03
8.641893699999999967e+01 3.993439599999999956e+01 5.132376599999999911e+01 9.945089999999999764e-01 7.699319999999999498e-01
8.800866800000000012e+01 3.140524879999999825e+02 4.580656599999999656e+01 8.591299999999999493e-01 -1.134229999999999960e-01
8.840405400000000213e+01 2.132193729999999903e+02 3.923831799999999959e+01 6.998339999999999561e-01 -1.982589999999999908e-01
8.540269100000000435e+01 3.174917929999999728e+02 3.585976300000000094e+01 6.193629999999999969e-01 1.354705000000000048e+00
8.936772999999999456e+01 1.645685440000000028e+02 4.272418600000000311e+01 7.840049999999999519e-01 -8.106970000000000010e-01
8.976865700000000459e+01 1.730348860000000002e+02 3.179832700000000045e+01 5.245389999999999775e-01 -6.726100000000000412e-01
8.738086099999999590e+01 2.271901039999999909e+02 7.420855400000000657e+01 1.546521999999999952e+00 -2.455160000000000120e-01
9.005453599999999881e+01 3.430613410000000272e+02 2.761275099999999938e+01 4.296010000000000106e-01 -6.596769999999999579e-01
8.762738799999999628e+01 2.073994409999999959e+02 4.227044599999999974e+01 7.729949999999999877e-01 1.653090000000000115e-01
8.684960800000000347e+01 3.114122820000000047e+02 3.759791700000000247e+01 6.606060000000000265e-01 6.300489999999999702e-01
8.858909900000000448e+01 3.499119719999999916e+02 3.210922999999999661e+01 5.317119999999999624e-01 -1.415379999999999971e-01
8.671235400000000482e+01 3.378247139999999717e+02 3.890536500000000331e+01 6.918499999999999650e-01 6.930380000000000429e-01
8.650017099999999459e+01 2.569117500000000121e+01 5.200291299999999950e+01 1.011208000000000107e+00 7.126529999999999809e-01
8.907719899999999313e+01 2.195991840000000082e+02 4.407067299999999932e+01 8.167569999999999553e-01 -6.868339999999999446e-01
8.738914400000000171e+01 3.113785439999999767e+02 4.370074300000000278e+01 8.077469999999999928e-01 2.774920000000000164e-01
8.728409899999999766e+01 4.455455899999999758e+01 4.716443199999999791e+01 8.923710000000000253e-01 2.897080000000000211e-01
8.874556900000000326e+01 1.475835879999999918e+02 3.124329699999999832e+01 5.117730000000000334e-01 -1.946060000000000012e-01
8.820051800000000242e+01 3.526856720000000109e+02 3.751467999999999847e+01 6.586229999999999585e-01 -5.837799999999999934e-02
8.816476699999999767e+01 2.071809709999999995e+02 4.693116700000000208e+01 8.866559999999999997e-01 -2.282079999999999942e-01
8.847737399999999752e+01 1.598688840000000084e+02 3.328486500000000348e+01 5.589699999999999669e-01 -1.130609999999999948e-01
8.784828299999999501e+01 2.108417090000000087e+02 4.342397900000000277e+01 8.010129999999999750e-01 2.305700000000000111e-02
8.940998999999999342e+01 4.183203999999999922e+00 3.860246999999999673e+01 6.845959999999999823e-01 -7.083260000000000112e-01
8.784042800000000284e+01 2.113657600000000159e+01 3.349005900000000224e+01 5.637489999999999446e-01 1.835729999999999862e-01
8.865657600000000116e+01 4.905883800000000150e+01 5.737893600000000305e+01 1.143237999999999976e+00 -7.921550000000000535e-01
8.803399000000000285e+01 1.481441399999999931e+01 4.677418099999999868e+01 8.828110000000000124e-01 -1.476109999999999922e-01
8.708152699999999413e+01 1.430127970000000062e+02 3.314010999999999996e+01 5.556029999999999580e-01 5.437189999999999523e-01
8.799532700000000318e+01 2.418782399999999910e+01 5.214353299999999791e+01 1.014666000000000068e+00 -2.349430000000000129e-01
8.883760999999999797e+01 9.886872000000000327e+00 4.132224399999999775e+01 7.500360000000000360e-01 -4.792480000000000073e-01
8.899486299999999517e+01 1.661845100000000031e+01 4.052146299999999712e+01 7.307010000000000449e-01 -5.433299999999999796e-01
8.708095199999999636e+01 2.025892230000000040e+02 3.560729099999999647e+01 6.134030000000000316e-01 5.276669999999999972e-01
8.642778300000000513e+01 3.390490100000000098e+02 4.888721699999999970e+01 9.346339999999999648e-01 7.847279999999999811e-01
8.704816999999999894e+01 6.132222300000000104e+01 5.758308399999999949e+01 1.148239000000000010e+00 2.858040000000000025e-01
8.727388999999999442e+01 2.154178029999999922e+02 4.570663700000000063e+01 8.566869999999999763e-01 3.159819999999999851e-01
8.827211800000000608e+01 2.013246110000000044e+02 4.513622399999999857e+01 8.427489999999999704e-01 -2.523029999999999995e-01
8.744539799999999730e+01 1.390823190000000125e+02 4.499680899999999895e+01 8.393450000000000077e-01 2.268290000000000028e-01
8.709249400000000207e+01 3.013837689999999725e+02 6.177928500000000156e+01 1.250637999999999916e+00 1.895930000000000115e-01
8.894259700000000635e+01 1.571401920000000132e+02 2.821640400000000071e+01 4.430930000000000146e-01 -2.144629999999999870e-01
8.684080699999999808e+01 1.955794870000000003e+02 2.811085800000000035e+01 4.407289999999999819e-01 6.648830000000000018e-01
8.634950299999999856e+01 1.156021010000000047e+02 6.298962000000000216e+01 1.280000000000000027e+00 6.977980000000000294e-01
8.822213999999999601e+01 3.311124639999999886e+02 3.746925699999999892e+01 6.575419999999999598e-01 -6.855100000000000082e-02
8.756225700000000245e+01 3.455427000000000248e+02 4.467673299999999870e+01 8.315329999999999666e-01 1.645830000000000071e-01
8.642566700000000424e+01 3.444805519999999888e+02 2.920871299999999948e+01 4.654249999999999776e-01 8.425240000000000506e-01
8.771619900000000314e+01 2.427946750000000122e+02 5.429850100000000168e+01 1.067641999999999980e+00 -9.947899999999999798e-02
8.647153099999999881e+01 2.124501019999999869e+02 3.947747400000000084e+01 7.055759999999999810e-01 8.166619999999999990e-01
8.874300399999999911e+01 1.438817899999999916e+01 4.006553000000000253e+01 7.197160000000000224e-01 -3.967319999999999736e-01
8.699507400000000246e+01 2.016656509999999969e+02 4.306640900000000016e+01 7.923179999999999668e-01 5.065870000000000095e-01
8.870456799999999475e+01 1.437165420000000040e+02 3.177954199999999929e+01 5.241059999999999608e-01 -1.874709999999999988e-01
8.837102000000000146e+01 1.861758700000000033e+01 2.954530099999999848e+01 4.730420000000000180e-01 3.050000000000000194e-03
8.763476099999999747e+01 3.243553999999999746e+02 5.319308999999999799e+01 1.040472000000000063e+00 -2.597599999999999909e-02
8.785653700000000299e+01 3.018962789999999927e+02 3.860356099999999913e+01 6.846219999999999528e-01 9.994200000000000306e-02
8.822496300000000247e+01 1.632358439999999860e+02 3.145959799999999973e+01 5.167420000000000346e-01 3.608000000000000096e-02
8.682453399999999988e+01 1.547309140000000127e+02 4.254251099999999752e+01 7.795950000000000379e-01 6.064730000000000398e-01
8.991565599999999847e+01 5.983994000000000035e+00 3.859240299999999735e+01 6.843550000000000466e-01 -9.711750000000000105e-01
9.016557799999999645e+01 2.243399499999999946e+01 2.640773499999999885e+01 4.028889999999999971e-01 -6.636819999999999942e-01
8.838049399999999878e+01 1.002404699999999949e+01 3.494407100000000099e+01 5.977839999999999820e-01 -9.908599999999999353e-02
8.702368199999999376e+01 3.252586900000000014e+02 5.711323399999999850e+01 1.136727999999999961e+00 3.092829999999999746e-01
8.854930699999999888e+01 3.420377530000000093e+02 3.204599100000000078e+01 5.302510000000000279e-01 -1.220399999999999957e-01
8.701953699999999969e+01 1.301830420000000004e+02 3.850081600000000037e+01 6.821639999999999926e-01 5.359819999999999585e-01
8.681123300000000143e+01 1.861911619999999914e+02 5.116055699999999717e+01 9.904969999999999608e-01 5.261989999999999723e-01
8.860609599999999375e+01 3.129023179999999797e+02 3.707285699999999906e+01 6.481109999999999927e-01 -2.554540000000000144e-01
8.751303799999999455e+01 2.224788880000000120e+02 4.287896299999999883e+01 7.877640000000000198e-01 2.196619999999999961e-01
8.765513300000000640e+01 3.011875029999999924e+02 4.638219000000000136e+01 8.732130000000000170e-01 8.283000000000000085e-02
8.929543999999999926e+01 1.893972730000000126e+02 3.735409099999999682e+01 6.548000000000000487e-01 -6.125800000000000134e-01
8.698200199999999427e+01 2.269101520000000107e+02 4.411843300000000312e+01 8.179199999999999804e-01 5.029989999999999739e-01
8.731166000000000338e+01 4.088630599999999760e+01 3.332660299999999864e+01 5.599420000000000508e-01 4.344270000000000076e-01
8.977565699999999538e+01 1.587832850000000064e+02 2.682507999999999981e+01 4.121059999999999723e-01 -5.206460000000000532e-01
8.876868600000000242e+01 1.974879160000000127e+02 3.437834699999999799e+01 5.845069999999999988e-01 -2.748200000000000087e-01
8.738458400000000381e+01 2.120349459999999908e+02 3.542004000000000019e+01 6.089869999999999450e-01 3.801669999999999772e-01
8.619010400000000516e+01 1.940848330000000033e+02 4.417439300000000202e+01 8.192840000000000122e-01 9.524489999999999901e-01
8.623006700000000535e+01 5.609389300000000134e+01 5.519783199999999823e+01 1.089733999999999980e+00 8.574960000000000360e-01
8.770846500000000390e+01 1.571052099999999996e+02 3.905533299999999741e+01 6.954449999999999799e-01 1.702869999999999939e-01
8.678517999999999688e+01 2.244802160000000129e+02 5.732015700000000180e+01 1.141798000000000091e+00 4.662810000000000010e-01
8.641496600000000683e+01 3.044351199999999835e+01 5.246691100000000318e+01 1.022617000000000109e+00 7.622729999999999784e-01
8.765450400000000286e+01 2.119103700000000003e+02 4.618018599999999907e+01 8.682689999999999575e-01 8.662400000000000655e-02
8.610737899999999456e+01 3.230707990000000223e+02 5.826735699999999696e+01 1.164989999999999970e+00 9.129930000000000545e-01
8.769087000000000387e+01 2.125566289999999867e+02 4.368729900000000299e+01 8.074200000000000266e-01 1.072950000000000015e-01
8.914719900000000052e+01 3.545501760000000218e+02 3.138072299999999970e+01 5.149289999999999701e-01 -3.788110000000000088e-01
8.759804800000000569e+01 3.418242430000000240e+02 4.677361799999999903e+01 8.827970000000000539e-01 1.098660000000000053e-01
8.664282500000000198e+01 2.228715899999999976e+02 4.631238299999999697e+01 8.715039999999999454e-01 6.777100000000000346e-01
8.608912300000000073e+01 3.278586099999999703e+01 6.787968499999999494e+01 1.397575000000000012e+00 8.332610000000000294e-01
8.711993999999999971e+01 2.957960239999999885e+02 6.090231899999999854e+01 1.229308999999999985e+00 1.845980000000000121e-01
8.678249800000000391e+01 2.239869669999999928e+02 4.645208399999999926e+01 8.749240000000000350e-01 5.944599999999999884e-01
8.673368499999999415e+01 1.978671019999999885e+02 4.934976199999999835e+01 9.459940000000000015e-01 5.942250000000000032e-01
8.795547200000000032e+01 2.263377680000000112e+02 5.643663500000000255e+01 1.120138999999999996e+00 -3.004780000000000229e-01
8.828869600000000162e+01 9.154306999999999306e+00 4.807034099999999910e+01 9.145839999999999526e-01 -3.271640000000000104e-01
9.428498899999999594e+01 2.004255860000000098e+02 3.502502499999999941e+01 5.996869999999999701e-01 -2.975248999999999810e+00
8.831107500000000243e+01 2.161555490000000077e+02 3.631150800000000345e+01 6.300480000000000524e-01 -9.131799999999999640e-02
8.700166900000000680e+01 3.475856769999999756e+02 3.552999200000000002e+01 6.115789999999999837e-01 5.671800000000000175e-01
8.876649299999999698e+01 1.440749999999999975e+00 4.683897900000000192e+01 8.843980000000000175e-01 -5.820889999999999675e-01
8.740258599999999944e+01 5.237826900000000308e+01 6.946222199999999702e+01 1.435197000000000056e+00 -1.718669999999999920e-01
8.678273699999999735e+01 1.400174199999999871e+02 3.525428200000000345e+01 6.050820000000000087e-01 6.759220000000000228e-01
8.787733500000000220e+01 1.515780900000000031e+02 4.910515099999999933e+01 9.399859999999999882e-01 -9.989800000000000069e-02
8.661664000000000385e+01 1.904917460000000062e+02 4.904883199999999732e+01 9.386029999999999651e-01 6.685740000000000016e-01
8.647304200000000662e+01 1.508121739999999988e+02 4.494377000000000066e+01 8.380499999999999616e-01 7.867220000000000324e-01
8.894531600000000537e+01 3.284518760000000270e+02 5.682693499999999887e+01 1.129709999999999992e+00 -9.704789999999999806e-01
